source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
192.168.1.239,144.195.31.55,49484,8801,UDP,158,1.0788443088531494,144,4.079679250717163,4,935,outbound,4.079679250717163,4,233.75,2948.1875,2.0,192.168.1.239->144.195.31.55:8801,0.9804692364716769,2024-08-21 18:04:38,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,1.4906458854675293,90,3.5977861881256104,4,2064,outbound,3.5977861881256104,4,516.0,169744.0,1.0,192.168.1.239->144.195.31.55:8801,1.1117948068181163,2024-08-21 18:04:38,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,3.5915162563323975,55,3.5915162563323975,2,138,outbound,3.5915162563323975,2,69.0,0.0,-0.0,144.195.31.55->192.168.1.239:51487,0.5568678678465373,2024-08-21 18:04:38,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,222,0.8044610023498535,208,1.3982436656951904,5,2416,outbound,1.3982436656951904,5,483.2,17056.559999999998,1.5219280948873621,144.195.31.55->192.168.1.239:57388,3.575914643971627,2024-08-21 18:04:38,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,535,0.6150779724121094,521,4.21286416053772,5,2599,outbound,4.21286416053772,5,519.8,135852.96000000002,1.5219280948873621,192.168.1.239->144.195.31.55:8801,1.186841020613827,2024-08-21 18:04:38,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,855,3.7876999378204346,841,4.605396032333374,4,2652,outbound,4.605396032333374,4,663.0,12288.0,0.8112781244591328,192.168.1.239->144.195.31.55:8801,0.8685463686330047,2024-08-21 18:04:39,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,657,0.19373798370361328,643,4.799134016036987,5,3309,outbound,4.799134016036987,5,661.8,9836.16,1.3709505944546687,192.168.1.239->144.195.31.55:8801,1.0418546311254886,2024-08-21 18:04:39,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,157,1.3983309268951416,143,5.478010177612305,5,1092,outbound,5.478010177612305,5,218.4,3301.0399999999995,2.321928094887362,192.168.1.239->144.195.31.55:8801,0.9127401808113006,2024-08-21 18:04:39,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,156,0.2647097110748291,142,5.742719888687134,6,1248,outbound,5.742719888687134,6,208.0,3291.6666666666665,2.584962500721156,192.168.1.239->144.195.31.55:8801,1.0448010901279887,2024-08-21 18:04:39,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,661,1.0624549388885498,647,5.2753190994262695,6,3260,outbound,5.2753190994262695,6,543.3333333333334,115979.88888888889,1.9182958340544893,192.168.1.239->144.195.31.55:8801,1.137371955499819,2024-08-21 18:04:39,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,0.2280271053314209,90,5.50334620475769,7,3364,outbound,5.50334620475769,7,480.57142857142856,123045.67346938777,1.8423709931771088,192.168.1.239->144.195.31.55:8801,1.2719534151692,2024-08-21 18:04:40,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,1.9089488983154297,55,5.500465154647827,3,207,outbound,5.500465154647827,3,69.0,0.0,-0.0,144.195.31.55->192.168.1.239:51487,0.5454084183162284,2024-08-21 18:04:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,1019,1.9092111587524414,1005,3.307454824447632,6,3435,outbound,3.307454824447632,6,572.5,54086.25,1.9182958340544893,144.195.31.55->192.168.1.239:57388,1.814083734613682,2024-08-21 18:04:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,165,1.5785109996795654,151,6.377645015716553,6,3474,outbound,6.377645015716553,6,579.0,42476.0,1.7924812503605778,192.168.1.239->144.195.31.55:8801,0.9407861342570941,2024-08-21 18:04:40,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,158,1.308044195175171,144,7.050764083862305,7,1406,outbound,7.050764083862305,7,200.85714285714286,3127.5510204081634,2.521640636343318,192.168.1.239->144.195.31.55:8801,0.9928002010479271,2024-08-21 18:04:41,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,583,0.3939042091369629,569,6.771549224853516,7,4057,outbound,6.771549224853516,7,579.5714285714286,36409.959183673476,2.1280852788913944,192.168.1.239->144.195.31.55:8801,1.0337368551214254,2024-08-21 18:04:41,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,583,0.21536898612976074,569,6.986918210983276,8,4640,outbound,6.986918210983276,8,580.0,31860.0,2.1556390622295662,192.168.1.239->144.195.31.55:8801,1.1449969440638623,2024-08-21 18:04:41,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,583,0.19826102256774902,569,7.185179233551025,9,5223,outbound,7.185179233551025,9,580.3333333333334,28320.88888888889,2.113283334294875,192.168.1.239->144.195.31.55:8801,1.2525783571236069,2024-08-21 18:04:41,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,156,0.8078649044036865,142,7.858628988265991,8,1562,outbound,7.858628988265991,8,195.25,2956.6875,2.5,192.168.1.239->144.195.31.55:8801,1.0179892716585928,2024-08-21 18:04:41,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,144,6.298862934112549,130,6.298862934112549,2,284,outbound,6.298862934112549,2,142.0,4.0,1.0,144.195.31.55->192.168.1.239:49484,0.3175176251524167,2024-08-21 18:04:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,554,1.6896400451660156,540,4.9970948696136475,7,3989,outbound,4.9970948696136475,7,569.8571428571429,46401.551020408166,2.2359263506290326,144.195.31.55->192.168.1.239:57388,1.400813909410771,2024-08-21 18:04:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:04:42,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,151,0.8961539268493652,137,8.754782915115356,9,1713,outbound,8.754782915115356,9,190.33333333333334,2821.555555555556,2.725480556997868,192.168.1.239->144.195.31.55:8801,1.0280094991803017,2024-08-21 18:04:42,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,66,6.980958938598633,52,6.980958938598633,2,202,outbound,6.980958938598633,2,101.0,1225.0,1.0,144.195.31.55->192.168.1.239:56495,0.2864935917244462,2024-08-21 18:04:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1066,2.975982904434204,1052,8.479329109191895,8,4430,outbound,8.479329109191895,8,553.75,145150.6875,2.1556390622295662,192.168.1.239->144.195.31.55:8801,0.9434708686242306,2024-08-21 18:04:43,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1066,0.2667570114135742,1052,8.746086120605469,9,5496,outbound,8.746086120605469,9,610.6666666666666,154938.88888888888,2.197159723424149,192.168.1.239->144.195.31.55:8801,1.0290317149743493,2024-08-21 18:04:43,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,0.20470809936523438,90,8.950794219970703,10,5600,outbound,8.950794219970703,10,560.0,162549.0,2.1219280948873624,192.168.1.239->144.195.31.55:8801,1.1172192940921761,2024-08-21 18:04:43,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,3.439389944076538,55,8.939855098724365,4,276,outbound,8.939855098724365,4,69.0,0.0,-0.0,144.195.31.55->192.168.1.239:51487,0.44743454517185216,2024-08-21 18:04:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,554,1.7622759342193604,540,6.759370803833008,8,4543,outbound,6.759370803833008,8,567.875,40628.859375,2.25,144.195.31.55->192.168.1.239:57388,1.183542112449797,2024-08-21 18:04:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,553,0.20540595054626465,539,6.9647767543792725,9,5096,outbound,6.9647767543792725,9,566.2222222222222,36136.39506172839,2.5032583347756456,144.195.31.55->192.168.1.239:57388,1.2922165802860848,2024-08-21 18:04:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,153,1.6949779987335205,139,10.449760913848877,10,1866,outbound,10.449760913848877,10,186.6,2664.84,2.9219280948873623,192.168.1.239->144.195.31.55:8801,0.9569596933789349,2024-08-21 18:04:44,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,667,1.0283150672912598,653,9.979109287261963,11,6267,outbound,9.979109287261963,11,569.7272727272727,148718.01652892565,2.3685225277282065,192.168.1.239->144.195.31.55:8801,1.1023027890917252,2024-08-21 18:04:44,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,666,0.2802469730377197,652,10.259356260299683,12,6933,outbound,10.259356260299683,12,577.75,137032.85416666666,2.584962500721156,192.168.1.239->144.195.31.55:8801,1.1696640311084656,2024-08-21 18:04:44,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,151,0.6890072822570801,137,11.138768196105957,11,2017,outbound,11.138768196105957,11,183.36363636363637,2527.322314049586,2.913977073182752,192.168.1.239->144.195.31.55:8801,0.9875418723450525,2024-08-21 18:04:45,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56556,TCP,74,0.0,60,0.0,1,74,outbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:56556,0,2024-08-21 18:04:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,66,3.0618679523468018,52,3.0618679523468018,2,144,outbound,3.0618679523468018,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,0.6531960329860333,2024-08-21 18:04:45,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1278,4.057024955749512,1264,11.242204189300537,10,6501,outbound,11.242204189300537,10,650.1,69295.29,2.3709505944546687,192.168.1.239->144.195.31.55:8801,0.8895052813146046,2024-08-21 18:04:45,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,583,0.38121509552001953,569,3.4430830478668213,3,727,outbound,3.4430830478668213,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,0.8713121229703317,2024-08-21 18:04:45,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1120,0.4169459342956543,1106,11.659150123596191,11,7621,outbound,11.659150123596191,11,692.8181818181819,81244.14876033057,2.5949066182439395,192.168.1.239->144.195.31.55:8801,0.9434649938795985,2024-08-21 18:04:46,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,150,1.22652006149292,136,12.365288257598877,12,2167,outbound,12.365288257598877,12,180.58333333333334,2401.7430555555557,3.084962500721156,192.168.1.239->144.195.31.55:8801,0.9704585732261927,2024-08-21 18:04:46,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,149,4.483037948608398,135,10.781900882720947,3,433,outbound,10.781900882720947,3,144.33333333333334,13.555555555555557,1.584962500721156,144.195.31.55->192.168.1.239:49484,0.27824407148908165,2024-08-21 18:04:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,2.92720103263855,55,11.867056131362915,5,345,outbound,11.867056131362915,5,69.0,0.0,-0.0,144.195.31.55->192.168.1.239:51487,0.42133448638417764,2024-08-21 18:04:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,2.0625810623168945,90,12.321937322616577,13,7037,outbound,12.321937322616577,13,541.3076923076923,142428.36686390534,2.4996981431844145,192.168.1.239->144.195.31.55:8801,1.0550289016759449,2024-08-21 18:04:46,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,920,2.960839033126831,906,9.925615787506104,10,6016,outbound,9.925615787506104,10,601.6,43787.04,2.721928094887362,144.195.31.55->192.168.1.239:57388,1.007494166013108,2024-08-21 18:04:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,430,0.40714597702026367,416,12.72908329963684,14,7467,outbound,12.72908329963684,14,533.3571428571429,133076.6581632653,2.692380602454975,192.168.1.239->144.195.31.55:8801,1.099843537075401,2024-08-21 18:04:47,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,152,1.2567596435546875,138,13.622047901153564,13,2319,outbound,13.622047901153564,13,178.3846153846154,2275.0059171597636,3.238901256602631,192.168.1.239->144.195.31.55:8801,0.9543352140832739,2024-08-21 18:04:47,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,442,0.6137130260467529,428,10.539328813552856,11,6458,outbound,10.539328813552856,11,587.0909090909091,41911.53719008265,2.9139770731827523,144.195.31.55->192.168.1.239:57388,1.043709727117988,2024-08-21 18:04:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,151,0.40076518058776855,137,14.022813081741333,14,2470,outbound,14.022813081741333,14,176.42857142857142,2162.2448979591836,3.182005814760214,192.168.1.239->144.195.31.55:8801,0.9983731451308413,2024-08-21 18:04:47,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,442,0.3989419937133789,428,10.938270807266235,12,6900,outbound,10.938270807266235,12,575.0,40027.0,2.918295834054489,144.195.31.55->192.168.1.239:57388,1.0970655427573126,2024-08-21 18:04:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,76,1.672591209411621,62,13.539647340774536,6,421,outbound,13.539647340774536,6,70.16666666666667,6.805555555555556,0.6500224216483541,144.195.31.55->192.168.1.239:51487,0.44314300431821807,2024-08-21 18:04:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,442,0.40101003646850586,428,11.339280843734741,13,7342,outbound,11.339280843734741,13,564.7692307692307,38204.023668639056,2.873140679513133,144.195.31.55->192.168.1.239:57388,1.146457185349885,2024-08-21 18:04:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,413,1.4201328754425049,399,14.149216175079346,15,7880,outbound,14.149216175079346,15,525.3333333333334,125106.22222222222,2.8662478973127308,192.168.1.239->144.195.31.55:8801,1.0601293961724267,2024-08-21 18:04:48,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56556,TCP,66,3.7153029441833496,52,3.7153029441833496,2,140,outbound,3.7153029441833496,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:56556,0.5383141105979486,2024-08-21 18:04:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,540,3.115764856338501,526,14.774914979934692,12,8161,outbound,14.774914979934692,12,680.0833333333334,76257.74305555555,2.792481250360578,192.168.1.239->144.195.31.55:8801,0.8121874147023377,2024-08-21 18:04:49,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,540,0.20876026153564453,526,14.983675241470337,13,8701,outbound,14.983675241470337,13,669.3076923076923,71785.13609467456,2.8150724101159437,192.168.1.239->144.195.31.55:8801,0.8676109025654722,2024-08-21 18:04:49,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,540,0.20548486709594727,526,15.189160108566284,14,9241,outbound,15.189160108566284,14,660.0714285714286,67766.63775510204,2.788450457308289,192.168.1.239->144.195.31.55:8801,0.9217099497229192,2024-08-21 18:04:49,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,539,0.24594593048095703,525,15.435106039047241,15,9780,outbound,15.435106039047241,15,652.0,64160.933333333334,2.955913095175825,192.168.1.239->144.195.31.55:8801,0.9718106219713345,2024-08-21 18:04:49,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,154,2.140424966812134,140,16.163238048553467,15,2624,outbound,16.163238048553467,15,174.93333333333334,2049.395555555556,3.3232314287976203,192.168.1.239->144.195.31.55:8801,0.9280318680539651,2024-08-21 18:04:50,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,1.570828914642334,90,15.72004508972168,16,7984,outbound,15.72004508972168,16,499.0,127688.75,2.7806390622295662,192.168.1.239->144.195.31.55:8801,1.0178087854507087,2024-08-21 18:04:50,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56556,TCP,1466,1.5470812320709229,1452,5.2623841762542725,3,1606,outbound,5.2623841762542725,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:56556,0.5700838060316946,2024-08-21 18:04:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56556,TCP,714,0.20151591300964355,700,5.463900089263916,4,2320,outbound,5.463900089263916,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:56556,0.732077807912273,2024-08-21 18:04:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56556,TCP,1270,0.21446681022644043,1256,5.6783668994903564,5,3590,outbound,5.6783668994903564,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:56556,0.8805348594943309,2024-08-21 18:04:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,66,5.315513849258423,52,8.758596897125244,4,793,outbound,8.758596897125244,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,0.45669415398177354,2024-08-21 18:04:51,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,147,1.3350880146026611,133,17.498326063156128,16,2771,outbound,17.498326063156128,16,173.1875,1967.02734375,3.452819531114783,192.168.1.239->144.195.31.55:8801,0.91437317731146,2024-08-21 18:04:51,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,146,0.4653940200805664,132,9.22399091720581,5,939,outbound,9.22399091720581,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,0.5420647141654635,2024-08-21 18:04:51,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56556,443,TCP,246,0.2587258815765381,232,9.482716798782349,6,1185,outbound,9.482716798782349,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,0.6327300632631404,2024-08-21 18:04:51,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,447,1.746361255645752,433,17.46640634536743,17,8431,outbound,17.46640634536743,17,495.94117647058823,120327.34948096884,2.9398290174664026,192.168.1.239->144.195.31.55:8801,0.9732969486598979,2024-08-21 18:04:52,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,147,0.8391971588134766,133,18.337523221969604,17,2918,outbound,18.337523221969604,17,171.64705882352942,1889.2871972318337,3.4548223999466066,192.168.1.239->144.195.31.55:8801,0.9270608573590157,2024-08-21 18:04:52,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,142,6.010406017303467,128,16.792306900024414,4,575,outbound,16.792306900024414,4,143.75,11.1875,2.0,144.195.31.55->192.168.1.239:49484,0.23820431723971078,2024-08-21 18:04:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.353399753570557,55,17.893047094345093,7,490,outbound,17.893047094345093,7,70.0,6.0,0.5916727785823275,144.195.31.55->192.168.1.239:51487,0.39121341172864155,2024-08-21 18:04:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
